id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,longitude,latitude,tags,Notes
little-spokane-brewing-company,Little Spokane Brewing Company,micro,154 S Madison St Ste 101,Spokane,Washington,99201-4542,http://www.littlespokanebrewingco.com,,2018-07-24 01:34:30.815509,2018-08-11 21:40:19.145308,United States,,,,
mountain-lakes-brewing-company,Mountain Lakes Brewing Company,micro,164 S Washington St Ste 700,Spokane,Washington,99201-4349,http://www.MountainLakesBrewCo.com,5033481733,2018-07-24 01:34:31.330604,2018-08-11 21:40:21.246747,United States,,,,
no-li-brewhouse,No-Li Brewhouse,micro,1003 E Trent Ave Ste 170,Spokane,Washington,99202-2185,http://www.nolibrewhouse.com,5093154061,2018-07-24 01:34:31.472722,2018-08-11 21:40:21.853209,United States,,,,
millwood-brewing-company,Millwood Brewing Company,micro,9013 E Frederick Ave,Spokane,Washington,99212-2108,http://www.millwoodbrewery.com,5093689538,2018-07-24 01:34:31.291382,2018-08-24 16:37:00.535919,United States,-117.283754999094,47.6854110818881,,
river-city-brewing,River City Brewing,micro,121 S Cedar St,Spokane,Washington,99201-6500,http://www.rivercitybrew.com,9043982299,2018-07-24 01:34:32.444786,2018-08-24 16:38:41.588643,United States,-117.432350833333,47.6560530833333,,
steam-plant-grill,Steam Plant Grill,brewpub,159 S Lincoln St Ste 1,Spokane,Washington,99201-4409,http://www.steamplantspokane.com,5097773900,2018-07-24 01:34:33.021807,2018-08-11 21:40:26.292353,United States,,,,
twelve-string-brewing-co,Twelve String Brewing Co,micro,11616 E Montgomery Dr Ste 26,Spokane,Washington,99206-6608,http://www.twelvestringbrewingco.com,5092413697,2018-07-24 01:34:33.458821,2018-08-11 21:40:27.336535,United States,,,,
square-wheel-brewing-co,Square Wheel Brewing Co,micro,4705 N Fruit Hill Rd,Spokane,Washington,99217-9619,http://www.squarewheelbrewing.com,5099942600,2018-07-24 01:34:32.968337,2018-08-24 16:39:35.607721,United States,-117.253810663422,47.6980049576216,,
the-grain-shed,The Grain Shed,brewpub,1026 E Newark Ave,Spokane,Washington,99202,http://www.thegrainshed.coop,5092413853,2018-07-24 01:34:33.221221,2018-08-24 16:39:58.35324,United States,-117.394823591837,47.6492778163265,,
tts-old-iron-brewery,TTs Old Iron Brewery,micro,154 S Madison St,Spokane,Washington,99201-4542,http://www.ttsoldironbrewery.com,,2018-07-24 01:34:33.443645,2018-08-24 16:40:21.09758,United States,-117.428165144901,47.655247998136,,
waddells-brewing-co,Waddell's Brewing Co.,brewpub,6501 N Cedar Rd Ste 1,Spokane,Washington,99208-4571,http://www.waddellsbrewery.com,5093217818,2018-07-24 01:34:33.642551,2018-08-11 21:40:27.714196,United States,,,,
whistle-punk-brewing-company,Whistle Punk Brewing Company,micro,122 S Monroe St,Spokane,Washington,99201-4007,http://www.whistlepunkbrewing.com,5093154465,2018-07-24 01:34:33.806316,2018-08-24 16:40:53.649834,United States,-117.4267386,47.6564232,,
young-buck-brewing,Young Buck Brewing,micro,154 S Madison St,Spokane,Washington,99201-4542,http://www.youngbuckbrewing.com,5092703306,2018-07-24 01:34:33.926422,2018-08-24 16:41:05.889403,United States,-117.428165144901,47.655247998136,,
black-label-brewing-company,Black Label Brewing Company,micro,19 W Main Ave,Spokane,Washington,99201-5124,http://www.blacklabelbrewing.com,5098227436,2018-07-24 01:34:28.335532,2018-08-24 16:32:59.123483,United States,-117.411458727273,47.6590031818182,,
v-twin-brewing-company,V Twin Brewing Company,micro,2302 N Argonne Rd Ste H,Spokane,Washington,99212-2366,http://www.facebook.com/vtwinbrewingco,5098680182,2018-07-24 01:34:33.530844,2018-08-11 21:40:27.462408,United States,,,,
ale-spike,Ale Spike,micro,"9300 271st St NW, Ste B-5",Stanwood,Washington,98292,http://www.alespike.com,,2018-07-24 01:34:27.807657,2018-08-11 21:40:11.454389,United States,,,,
walking-man-brewing-co,Walking Man Brewing Co,micro,240 SW 1st St,Stevenson,Washington,98648-6649,http://www.walkingmanbeer.com,5094275520,2018-07-24 01:34:33.655411,2018-08-11 21:40:27.746247,United States,,,,
timber-monster-brewing-company,Timber Monster Brewing Company,micro,410 Main Street,Sultan,Washington,98294,,4257500814,2018-07-24 01:34:33.301342,2018-08-24 16:40:07.552568,United States,-121.816215806767,47.8624107598155,,
half-lion-brewing-company,Half Lion Brewing Company,micro,1723 West Valley Hwy E Ste 101,Sumner,Washington,98390-9700,http://www.halflion.com,2537504479,2018-07-24 01:34:30.251531,2018-08-11 21:40:17.419321,United States,,,,
rock-wood-fired-pizza-/-keep-rockin-llc,Rock Wood Fired Pizza / Keep Rockin' LLC,contract,14209 29th St E Ste 102,Sumner,Washington,98390-9689,,2539875479,2018-07-24 01:34:32.518911,2018-08-11 21:40:25.01857,United States,,,,
snipes-mountain-brewing-co,Snipes Mountain Brewing Co,micro,905 Yakima Valley Hwy,Sunnyside,Washington,98944-1334,http://www.snipesmountain.com,5098372739,2018-07-24 01:34:32.887626,2018-08-24 16:39:28.023476,United States,-120.011490159278,46.3292117355135,,
varietal-beer-company,Varietal Beer Company,micro,416 E Edison Ave,Sunnyside,Washington,98944-1459,http://www.varietalbeer.com,5093074622,2018-07-24 01:34:33.590023,2018-08-24 16:40:32.359612,United States,-120.0157684375,46.3237031875,,
dystopian-state-brewing,Dystopian State Brewing,micro,611 S Baker St,Tacoma,Washington,98402-2318,http://www.dystopianstate.com,2533023466,2018-07-24 01:34:29.341429,2018-08-24 16:34:11.036513,United States,-122.443306593961,47.2583606145584,,
7-seas-brewing-co,7 Seas Brewing Co,micro,2101 Jefferson Ave,Tacoma,Washington,98402-1519,http://www.7seasbrewing.com,2535727771,2018-07-24 01:34:27.766843,2018-08-24 16:32:07.102297,United States,-122.4390379,47.242614,,
bj's-restaurant-&-brewhouse-tacoma,BJs Restauraunt & Brewhouse,brewpub,4502 S. Steele St. Suite 1500,Tacoma,Washington,98409,https://www.bjsrestaurants.com/locations/wa/tacoma,2534721220,2020-10-11 15:37,2020-10-11 15:37,United States,-122.467515,47.214875,,
black-fleet-brewing,Black Fleet Brewing,micro,2302 Fawcett Ave,Tacoma,Washington,98402,http://www.blackfleetbrewing.com,2533271641,2018-07-24 01:34:28.320028,2020-10-11 15:44,United States,-122.44036,47.24082,,
dunagan-brewing-co,Dunagan Brewing Co,micro,1126 Commerce St,Tacoma,Washington,98402-4307,http://www.dunaganbrewing.com,,2018-07-24 01:34:29.300916,2018-08-24 16:34:06.336307,United States,-122.439424636364,47.2529245353535,,
gig-harbor-brewing,Gig Harbor Brewing,micro,3120 South Tacoma Way,Tacoma,Washington,98409-4717,http://www.gigharborbrewing.com,,2018-07-24 01:34:30.111894,2018-08-24 16:35:19.847782,United States,-122.477272122449,47.2280589591837,,
north-47-brewing-co,North 47 Brewing Co,micro,1000 Town Ctr NE Ste 160,Tacoma,Washington,98422-1197,http://www.north47brewery.com,2535179865,2018-07-24 01:34:31.485691,2018-08-11 21:40:21.913333,United States,,,,
mirage-beer-co,Mirage Beer Co.,proprietor,4109 N 37th St,Tacoma,Washington,98407-5610,http://miragebeer.com,2532256654,2018-07-24 01:34:31.304713,2018-08-24 16:37:02.059858,United States,-122.491468333333,47.2815166666667,,
narrows-brewing-company,Narrows Brewing Company,micro,9007 S 19th St,Tacoma,Washington,98466-1819,http://www.narrowsbrewing.com,2533271400,2018-07-24 01:34:31.417105,2018-08-24 16:37:12.82387,United States,-122.5022378,47.2428871,,
northish-beer-company,Northish Beer Company,micro,,Tacoma,Washington,98444,http://www.northishbeer.com,2537786106,2018-07-24 01:34:31.57247,2018-08-11 21:40:22.187663,United States,,,,
odd-otter-brewing-company,Odd Otter Brewing Company,micro,716 Pacific Ave,Tacoma,Washington,98402-5208,http://www.oddotterbrewing.com,2532794871,2018-07-24 01:34:31.682907,2018-08-24 16:37:35.127607,United States,-122.437927,47.250289,,
ram-restaurant-and-brewery-production,RAM Restaurant and Brewery - Production,micro,5001 S Washington St,Tacoma,Washington,98409-2828,http://www.theram.com,2534747465,2018-07-24 01:34:32.23822,2018-08-24 16:38:23.41794,United States,-122.48489,47.211482,,
ram-restaurant-and-brewery-tacoma,RAM Restaurant and Brewery - Tacoma,brewpub,3001 Ruston Way,Tacoma,Washington,98402-5306,http://www.theram.com,2537567886,2018-07-24 01:34:32.290583,2018-08-24 16:38:27.868191,United States,-122.474793030554,47.2797382,,
rock-wood-fired-pizza-and-brewery-tacoma,Rock Wood Fired Pizza and Brewery - Tacoma,contract,1920 Jefferson Ave,Tacoma,Washington,98402-1608,http://www.therockwfp.com,2532721221,2018-07-24 01:34:32.549407,2018-08-24 16:38:52.091671,United States,-122.439285342045,47.24409495,,
sig-brewing-company-tacoma,Sig Brewing Co.,micro,2534 Tacoma ave S.,Tacoma,Washington,98402-,https://www.sigbrewingco.com/,2535036446,2020-10-11 15:05,2020-10-12 15:05,United States,-122.441312,47.237072,,
sluggo-brewing,Sluggo Brewing,micro,2712 6th Ave,Tacoma,Washington,98406-7213,http://www.halfpintpizzapub.com,2533271894,2018-07-24 01:34:32.86189,2018-08-24 16:39:26.571993,United States,-122.472174,47.2553127,,
tacoma-brewing-co,Tacoma Brewing Co.,micro,1116 Court E,Tacoma,Washington,98402,http://www.tacomabrewing.com,2532423370,2018-07-24 01:34:33.114742,2018-08-24 16:39:52.36972,United States,-122.443739818182,47.2525614141414,,
wingman-brewers,Wingman Brewers,micro,509 1/2 Puyallup Ave,Tacoma,Washington,98421-1318,http://www.wingmanbrewers.com,2532565240,2018-07-24 01:34:33.874733,2018-08-24 16:41:01.359558,United States,-122.42911328,47.24075878,,
e9-brewing-company-tacoma,E9 Brewing Company,micro,2506 Fawcett Avenue,Tacoma,Washington,98402,https://e9brewingco.com/,2533837707,2018-07-24 01:34:29.506463,2020-10-11 15:15,United States,-122.44,47.238169,,Previously Engine House 9 Brewing - Engine House 9 is still there but brewery moved and is named E9
harmon-brewing-company,Harmon Brewing Company,micro,204 St Helens Ave,Tacoma,Washington,98402-2522,http://www.harmonbrewingco.com,253212725,2018-07-24 01:34:30.26469,2018-08-24 16:35:33.465229,United States,-122.445780424242,47.2620935555556,,
pacific-brewing-and-malting,Pacific Brewing and Malting,micro,610 Pacific Ave,Tacoma,Washington,98402-4606,http://www.pacificbrewingandmalting.com,2533832337,2018-07-24 01:34:31.882091,2018-08-24 16:37:51.769155,United States,-122.437927,47.250289,,
scatter-creek-brewing,Scatter Creek Brewing,micro,237 Sussex Ave W,Tenino,Washington,98589-9360,http://www.facebook.com/ScatterCreekBrewing/,3602649463,2018-07-24 01:34:32.671052,2018-08-11 21:40:25.444913,United States,,,,
buffalo-brewing-co,Buffalo Brewing Co,planning,,Toppenish,Washington,98948-9674,,,2018-07-24 01:34:28.706152,2018-08-11 21:40:13.314364,United States,,,,
odin-brewing-co,Odin Brewing Co,brewpub,402 Baker Blvd,Tukwila,Washington,98188-2905,http://www.odinbrewing.com,2062432363,2018-07-24 01:34:31.698575,2018-08-24 16:37:36.650366,United States,-122.2520643,47.4586237,,
hoh-river-brewery,Hoh River Brewery,micro,2442 Mottman Rd SW,Tumwater,Washington,98512-6219,http://www.hohriverbrewery.com,3607054000,2018-07-24 01:34:30.384781,2018-08-24 16:35:44.007589,United States,-122.935621808163,47.025431955102,,
matchless-brewing,Matchless Brewing,micro,8036 River Dr SE Ste 208,Tumwater,Washington,98501-6814,http://www.matchlessbrewing.com,5033173284,2018-07-24 01:34:31.036363,2018-08-11 21:40:19.954182,United States,,,,
triceratops-brewing,Triceratops Brewing,proprietor,8036 River Dr SE Ste 203,Tumwater,Washington,98501,http://www.triceratopsbrewing.com,3604805626,2018-07-24 01:34:33.369179,2018-08-11 21:40:27.125162,United States,,,,
brothers-cascadia-brewing,Brothers Cascadia Brewing,micro,9811 NE 15th Ave,Vancouver,Washington,98665-9102,http://www.brotherscascadiabrewing.com,3607188927,2018-07-24 01:34:28.676961,2018-08-24 16:33:14.450068,United States,-122.6553318,45.6499058,,
loowit-brewing,Loowit Brewing,micro,507 Columbia St,Vancouver,Washington,98660-3194,http://www.loowitbrewing.com,3605662323,2018-07-24 01:34:30.829672,2018-08-24 16:36:21.311885,United States,-122.6734331,45.6251071,,
the-heavy-metal-brewing-co,The Heavy Metal Brewing Co.,brewpub,809 Macarthur Blvd,Vancouver,Washington,98661-7013,http://www.theheavymetalbrewingco.com,3602581691,2018-07-24 01:34:33.233675,2018-08-24 16:39:59.918859,United States,-122.6171177,45.6275368,,
beerded-brothers-brewing,Beerded Brothers Brewing,micro,106 W 6th St,Vancouver,Washington,98660,http://www.beerdedbrothers.net,3606065806,2018-07-24 01:34:28.127072,2018-08-24 16:32:43.162284,United States,-122.671891061604,45.6257680186597,,
fortside-brewing-company,Fortside Brewing Company,micro,2200 NE Andresen Rd Ste B,Vancouver,Washington,98661-7350,http://www.fortsidebrewing.com,3605244692,2018-07-24 01:34:29.847647,2018-08-11 21:40:16.508466,United States,,,,
ghost-runners-brewery,Ghost Runners Brewery,micro,4216 NE Minnehaha St # 108,Vancouver,Washington,98661-1244,,,2018-07-24 01:34:30.082126,2018-08-24 16:35:16.513565,United States,-122.639599,45.6678127,,
hopworks-urban-brewery-vancouver,Hopworks Urban Brewery - Vancouver,micro,17707 SE Mill Plain Blvd,Vancouver,Washington,98683-7578,,5032324677,2018-07-24 01:34:30.448957,2018-08-24 16:35:50.147868,United States,-122.5483264,45.6202601,,
mcmenamins-east-vancouver-brewery,McMenamins East Vancouver Brewery,micro,1900B NE 162nd Ave Ste B107,Vancouver,Washington,98684-3013,http://www.mcmenamins.com,3606959033,2018-07-24 01:34:31.06822,2018-08-11 21:40:20.258127,United States,,,,
mcmenamins-on-the-columbia-brewery,McMenamins On the Columbia Brewery,brewpub,1801 SE Columbia River Dr,Vancouver,Washington,98661-8030,http://www.mcmenamins.com,3606691521,2018-07-24 01:34:31.117386,2018-08-24 16:36:45.509425,United States,-122.65296645,45.61508455,,
northwest-passage-craft-brewery,Northwest Passage Craft Brewery,micro,,Vancouver,Washington,98661,,3605212417,2018-07-24 01:34:31.612271,2018-08-11 21:40:22.322947,United States,,,,
old-ivy-brewery-and-taproom,Old Ivy Brewery and Taproom,brewpub,108 W Evergreen Blvd Ste A,Vancouver,Washington,98660-3124,http://www.oldivybrewery.com,3609931827,2018-07-24 01:34:31.746223,2018-08-11 21:40:22.717423,United States,,,,
railside-brewing,Railside Brewing,micro,309 NE 76th St,Vancouver,Washington,98665-8210,http://www.railsidebrewing.com,3609078582,2018-07-24 01:34:32.200672,2018-08-11 21:40:24.194496,United States,,,,
trap-door-brewing,Trap Door Brewing,micro,2315 Main St,Vancouver,Washington,98660-2641,http://www.trapdoorbrewing.com,5037582569,2018-07-24 01:34:33.355414,2018-08-24 16:40:13.595821,United States,-122.671309865441,45.6390464432333,,
trusty-brewing-co,Trusty Brewing Co.,brewpub,114 E Evergreen Blvd,Vancouver,Washington,98660-3219,http://www.trustybrewing.com,3602580413,2018-07-24 01:34:33.429566,2018-08-24 16:40:19.536572,United States,-122.6707614,45.6289331,,
victor-23-craft-brewery,Victor 23 Craft Brewery,brewpub,2905 St Johns Blvd,Vancouver,Washington,98661-3718,http://www.Victor23.com,3609845413,2018-07-24 01:34:33.629187,2018-08-24 16:40:35.436343,United States,-122.6464236,45.6426306,,
brother-ass-brewing,Brother Ass Brewing,micro,11700 NE 54th Ct,Vancouver,Washington,98686-4589,http://www.brotherassbrewing.com,3606073275,2018-07-24 01:34:28.662515,2018-08-11 21:40:13.21919,United States,,,,
heathen-brewing-co,Heathen Brewing Co.,brewpub,5612 NE 119th St,Vancouver,Washington,98686-3475,http://www.heathenbrewing.com,3606017454,2018-07-24 01:34:30.302328,2018-08-11 21:40:17.538843,United States,,,,
enso-brewing-company,Enso Brewing Company,micro,,Vashon,Washington,98070,,,2018-07-24 01:34:29.542346,2018-08-11 21:40:15.585523,United States,,,,
camp-colvos-brewing,Camp Colvos Brewing,planning,,Vashon,Washington,98070-6052,http://www.campcolvos.com,2069473527,2018-07-24 01:34:28.780468,2018-08-11 21:40:13.501789,United States,,,,
vashon-brewing-co,Vashon Brewing Co,micro,,Vashon,Washington,98070-5900,http://www.vashonbrewingco.com,,2018-07-24 01:34:33.60418,2018-08-11 21:40:27.611924,United States,,,,
laht-neppur-brewing,Laht Neppur Brewing,brewpub,444 Preston Ave,Waitsburg,Washington,99361-0738,http://lahtneppur.com,5093376261,2018-07-24 01:34:30.732357,2018-08-24 16:36:10.883103,United States,-118.148767,46.270046,,
mill-creek-brewpub,Mill Creek Brewpub,brewpub,11 S Palouse St,Walla Walla,Washington,99362-1925,http://www.millcreek-brewpub.com,5095222440,2018-07-24 01:34:31.275825,2018-08-24 16:36:58.980568,United States,-118.334927236137,46.0692793903828,,
water-buffalo-brewery,Water Buffalo Brewery,micro,136 Russet Rd,Walla Walla,Washington,99362-8253,http://www.waterbuffalobrewery.com,5092407139,2018-07-24 01:34:33.694562,2018-08-24 16:40:43.000998,United States,-118.406074773204,46.0522032720417,,
burwood-brewing-company,Burwood Brewing Company,micro,1120 E St,Walla Walla,Washington,99362-9505,http://www.burwoodbrewing.com,5098766220,2018-07-24 01:34:28.753484,2018-08-24 16:33:18.944516,United States,-118.2653286,46.0940928,,
nosdunk-brewing-company,Nosdunk Brewing Company,micro,,Walla Walla,Washington,99362-9311,http://www.nosdunkbrewing.com,5095408784,2018-07-24 01:34:31.653352,2018-08-11 21:40:22.471307,United States,,,,
quirk-brewing,Quirk Brewing,micro,425 B St,Walla Walla,Washington,99362-2265,,,2018-07-24 01:34:32.174914,2018-08-24 16:38:15.851821,United States,-118.2755318,46.0913886,,
doomsday-brewing-co,Doomsday Brewing Co.,micro,421 C St Ste 3,Washougal,Washington,98671-2169,http://www.doomsdaybrewing.com,3603359909,2018-07-24 01:34:29.230981,2018-08-11 21:40:14.835826,United States,,,,
shoug-brewing-company,Shoug Brewing Company,micro,1311 SE Cliffside Dr,Washougal,Washington,98671-8750,http://www.shougbrewing.com,3604870172,2018-07-24 01:34:32.73504,2018-08-11 21:40:25.593021,United States,,,,
54-40-brewing-company,54-40 Brewing Company,brewpub,3801 S Truman Rd Ste 1,Washougal,Washington,98671-2589,http://www.54-40brewing.com,3609077062,2018-07-24 01:34:27.750497,2018-08-11 21:40:11.334888,United States,,,,
badger-mountain-brewing,Badger Mountain Brewing,micro,1 Orondo Ave,Wenatchee,Washington,98801-2206,http://www.badgermountainbrewing.com,5098882234,2018-07-24 01:34:28.012569,2018-08-24 16:32:32.644547,United States,-120.309353,47.423747,,
columbia-valley-brewing,Columbia Valley Brewing,micro,538 Riverside Dr,Wenatchee,Washington,98801-6133,http://www.columbiavalleybrewing.com,5098889993,2018-07-24 01:34:28.958243,2018-08-24 16:33:37.719567,United States,-120.314027239559,47.4335301529336,,
saddle-rock-pub-and-brewery,Saddle Rock Pub & Brewery,brewpub,25 N Wenatchee Ave Ste 107,Wenatchee,Washington,98801-2201,http://www.saddlerockbrewery.com,5098884790,2018-07-24 01:34:32.617659,2018-08-11 21:40:25.285284,United States,,,,
wenatchee-valley-brewing-co,Wenatchee Valley Brewing Co.,micro,108 Island Vw,Wenatchee,Washington,98801-2039,http://wenatcheevalleybrewing.com/,5098888088,2018-07-24 01:34:33.735813,2018-08-11 21:40:27.982403,United States,,,,
blackbeards-brewing-company,Blackbeard's Brewing Company,brewpub,700 W Ocean Ave,Westport,Washington,98595-9603,http://www.blackbeardsbrewing.com,3602687662,2018-07-24 01:34:28.374503,2018-08-24 16:33:02.265096,United States,-124.1175413,46.8867861,,
everybodys-brewing-co,Everybody's Brewing Co,micro,151 E Jewett Blvd,White Salmon,Washington,98672-8976,http://www.everybodysbrewing.com,5096372774,2018-07-24 01:34:29.572855,2018-08-24 16:34:31.390263,United States,-121.486110272598,45.727702985782,,
old-schoolhouse-brewery,Old Schoolhouse Brewery,brewpub,155 Riverside Ave,Winthrop,Washington,98862-0577,http://www.oldschoolhousebrewery.com,5099963183,2018-07-24 01:34:31.760315,2018-08-24 16:37:42.767544,United States,-120.186635379502,48.47814625,,
crucible-brewing-woodinville-forge,Crucible Brewing - Woodinville Forge,micro,12826 NE 178th St Ste C,Woodinville,Washington,98072-8737,http://Www.cruciblebrewing.com,4254839855,2020-10-11 12:16:22,2020-10-11 12:16:22,United States,-122.167861,47.757935,,
good-brewing-company,Good Brewing Company,micro,16104 125th Pl NE,Woodinville,Washington,98072-7983,http://www.globalbeercompany.com,4252473245,2018-07-24 01:34:30.128681,2018-08-24 16:35:21.412631,United States,-122.171787667615,47.7446995850893,,
20-corners-brewing-llc,20 Corners Brewing LLC,brewpub,14148 NE 190th St Ste A,Woodinville,Washington,98072-8437,http://www.20cornersbrewing.com,4253755223,2018-07-24 01:34:27.676676,2018-08-11 21:40:11.220062,United States,,,,
brouwerij-les-deplorables,Brouwerij Les Deplorables,micro,19812 163rd Ave NE,Woodinville,Washington,98072-7027,,2067902496,2018-07-24 01:34:28.69178,2018-08-24 16:33:15.985173,United States,-122.122548457,47.7711936010918,,
dirty-bucket-brewery,Dirty Bucket Brewery,micro,19151 144th Ave NE,Woodinville,Washington,98072-4374,http://www.dirtybucketbrewery.com,2068191570,2018-07-24 01:34:29.145891,2018-08-24 16:33:51.343685,United States,-122.1484843,47.7661918,,
laurelwood-public-house-and-brewery-ne,Laurelwood Public House and Brewery - NE,proprietor,14300 NE 145th St,Woodinville,Washington,98072-6950,,4254833232,2018-07-24 01:34:30.78464,2018-08-24 16:36:16.855738,United States,-122.1460064,47.7328255,,
lost-bear-brews,Lost Bear Brews,planning,,Woodinville,Washington,98072,http://www.lostbearbrews.com,2069724505,2018-07-24 01:34:30.856677,2018-08-11 21:40:19.309556,United States,,,,
metier-brewing-company,Metier Brewing Company,micro,14125 NE 189th St,Woodinville,Washington,98072-6831,http://www.metierbrewing.com,4254158466,2018-07-24 01:34:31.198408,2018-08-24 16:36:53.038153,United States,-122.151561066024,47.764220981136,,
northwest-brewery-works,Northwest Brewery Works,planning,,Woodinville,Washington,98072-8402,http://www.northwestbreweryworks.com,4257576722,2018-07-24 01:34:31.585378,2018-08-11 21:40:22.249832,United States,,,,
sumerian-brewing-company,Sumerian Brewing Company,micro,15510 Woodinville Redmond Rd NE Ste E110,Woodinville,Washington,98072-6979,http://www.sumerianbrewingco.com,4254865330,2018-07-24 01:34:33.088394,2018-08-11 21:40:26.442848,United States,,,,
triplehorn-brewing-co,Triplehorn Brewing Co,micro,19510 144th Ave NE Ste E6,Woodinville,Washington,98072-8429,http://www.triplehornbrewing.com,4252427979,2018-07-24 01:34:33.399456,2018-08-11 21:40:27.21577,United States,,,,
underground-brewing,Underground Brewing,micro,,Woodinville,Washington,98072,http://www.underground-brewing.com,,2018-07-24 01:34:33.502336,2018-08-11 21:40:27.397389,United States,,,,
vessel-ales-and-taphouse,Vessel Ales & Taphouse,micro,19405 144th Ave NE Bldg D,Woodinville,Washington,98072-6485,http://www.vesselwines.com,2066295024,2018-07-24 01:34:33.616939,2018-08-11 21:40:27.641625,United States,,,,
bale-breaker-brewing-company,Bale Breaker Brewing Company,regional,1801 Birchfield Rd,Yakima,Washington,98901-9577,http://www.balebreaker.com,5094244000,2018-07-24 01:34:28.043304,2018-08-24 16:32:35.704962,United States,-120.435573023058,46.5768554077014,,
valley-brewing-co,Valley Brewing Co,micro,3215 River Rd,Yakima,Washington,98902-1142,http://www.valleybrewingco.com,5099495944,2018-07-24 01:34:33.559248,2018-08-24 16:40:29.188776,United States,-120.553068,46.618456,,
yakima-valley-hops,Yakima Valley Hops,micro,702 N 1st Ave Ste D,Yakima,Washington,98902-2121,,2086494677,2018-07-24 01:34:33.91411,2018-08-11 21:40:28.514346,United States,,,,
berchmans-brewing-company,Berchman's Brewing Company,micro,25 N Front St Ste 2,Yakima,Washington,98901-2648,http://berchmansbrewingcompany.com/,5099521058,2018-07-24 01:34:28.22649,2018-08-11 21:40:12.334189,United States,,,,
haas-innovations-brewing-llc,Haas Innovations Brewing LLC,micro,1600 River Rd,Yakima,Washington,98902-1249,,,2018-07-24 01:34:30.223138,2018-08-24 16:35:28.921867,United States,-120.530565,46.617844,,
hop-nation-brewing-company,Hop Nation Brewing Company,micro,31 N 1st Ave,Yakima,Washington,98902-2663,http://www.hopnation.us,5099856449,2018-07-24 01:34:30.422785,2018-08-24 16:35:46.962828,United States,-120.509732105128,46.6018934016323,,
redifer-brewing-co,Redifer Brewing Co,micro,123 E Yakima Ave,Yakima,Washington,98901-2696,http://www.rediferbrewing.com,5094243400,2018-07-24 01:34:32.370501,2018-08-24 16:38:35.520356,United States,-120.50572286356,46.6024019807137,,
wandering-hop-brewery,Wandering Hop Brewery,micro,508 N 20th Ave,Yakima,Washington,98902-1839,http://www.wanderinghop.com,5099018011,2018-07-24 01:34:33.681406,2018-08-24 16:40:41.544933,United States,-120.535661741211,46.6062721435261,,
yakima-craft-brewing-co,Yakima Craft Brewing Co,micro,2920 River Rd Ste 6,Yakima,Washington,98902-7332,http://www.yakimacraftbrewing.com,5096547357,2018-07-24 01:34:33.901048,2018-08-11 21:40:28.481439,United States,,,,
single-hill-brewing-company,Single Hill Brewing Company,micro,102 N Naches Ave,Yakima,Washington,98901-2757,http://www.singlehillbrewing.com,5033511197,2018-07-24 01:34:32.778295,2018-08-24 16:39:17.633046,United States,-120.500668831642,46.6050642975829,,
woods-cabin-brewery,Woods Cabin Brewery,planning,,Yarrow Point,Washington,98004,,4258945483,2018-07-24 01:34:33.88797,2018-08-11 21:40:28.44272,United States,,,,
nisqually-valley-brewing,Nisqually Valley Brewing,micro,704 W Yelm Ave,Yelm,Washington,98597-7676,http://www.nisquallyvalleybrewing.beer,4252328191,2018-07-24 01:34:31.445961,2018-08-24 16:37:15.877759,United States,-122.614652080808,46.9464943737374,,